ID,TITOLO,DATA,COD.ISTAT COMUNE,COMUNE,PROVINCIA,DESCRIZIONE,CATEGORIA
161,Nuovi punti raccolta beni ad Alghero,2013-11-20 11:41:00,90003,Alghero,Sassari,"*
Nella giornata odierna (mercoledì) verrà aperto un nuovo punto raccolta generi di prima necessità per gli alluvionati presso la sala del pianoterra del ...dalle ore 16. Dalla responsabile smistamento di Olbia ecco le necessità più urgenti: Abbigliamento esterno sopratutto intimo donna, uomo e bambino, pannolini, assorbenti, pale, stivali, guanti, scope, farmaci, lenzuola e coperte.

**** Misericordia (via Giovanni XXIII) ****
Costituito un centro di raccolta viveri anche presso la Misericordia in via Giovanni XXIII. Sarà possibile conferire i generi di prima necessità dalle ore 10-13 la mattina e dalle ore 15-23 la sera, tutti i giorni fino a venerdì notte.",2.1 Raccolta beni
160,SANLURI - RACCOLTA BENI DI PRIMA NECESSITA',2013-11-20 15:30:00,106015,Sanluri,Medio Campidano,"Oggi 20/11/2013 dalle 15.30 Il GRUPPO SCOUT SANLURI 1 raccoglierà beni di prima necessità per le popolazioni dei paesi sardi che hanno subito gravi danni dal violento nubifragio.

Il centro di raccolta sarà Sanluri in Via San Martino, all' ex mattatoio comunale fianco chiesetta

Potete portare: 
1) Abbigliamento invernale di ogni genere, uomo, donna bambino.
2) Indumenti intimi di ogni genere, uomo, donna, bambino.
3) Coperte e piumoni
4) Viveri a lunga scadenza (pasta, scatolette, latte in polvere, sugo, etc. etc.)
5) Prodotti igiene intima
6) Detersivi per pulizia casa e vestiario.
7) Giocattoli di piccole dimensioni, carta, matite, penne e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni""",2.1 Raccolta beni
159,Stop VESTIARIO!,2013-11-20 11:28:00,90064,Sassari,Sassari,"AGGIORNAMENTO DALL'EX-Q DI SASSARI:

Raccolta all'Ex Q di Sassari, Aggiornamento delle 10.20 del 20/11.

L'Unita di Crisi ci informa che non servono ulteriori abiti e non li vogliono per non intralciare. I capi di abbigliamento che arrivano da noi li stiamo indirizzando alla Caritas di via arcivescovado ma anche loro stanno scoppiando, pertanto meglio indirizzare gli aiuti su ciò che serve.

Servono solo: medicinali da banco, attrezzi da lavoro (guanti, pale, stivali in gomma, ecc), cuscini, materassi, lenzuola e coperte.

Acqua e cibi a lunga conservazione saranno comunque racconti e inviati, mentre gli abiti NO!

CONDIVIDETE!",2.1 Raccolta beni::6. NOTIZIE
158,Punto Raccolta beni a Cabras (OR),2013-11-20 10:48:00,95018,Cabras,Oristano,"**EMERGENZA ALLUVIONE**

Pronti per dare una mano concretamente: a partire da questa sera dalle ore 16,30 ci troverete presso la nostra sede al centro polivalente (via Tharros, cabras) per la raccolta di beni da destinare ai paesi più colpiti.

Servono: brande, coperte, materassi, sacchi a pelo, indumenti, scarpe asciugamani, assorbenti, pannolini e prodotti per l'igiene intima.
Alimenti: pasta, riso, pelati, olio, latte, caffè, zucchero, biscotti, tonno, legumi in scatola, pane carasau, acqua, piatti, bicchieri, posate, tovaglie e tovaglioli di carta.

Vi aspettiamo!",2.1 Raccolta beni
157,Offriamo soluzioni di telecomunicazioni wireless aree isolate e remote,2013-11-20 10:40:00,90003,Alghero,Sassari,Cooperativa di Alghero offre interventi di connettività internet per aree remote e isolate mediante ponti radio. Gli interventi sono tuttavia subordinati alla cooperazione di internet providers come telecom e tiscali.,2.9 Professionalità
156,AZIONE SOLIDARIETA' / RACCOLTA ALIMENTARI,2013-11-20 10:38:00,95049,Santu Lussurgiu,Oristano,"IL COMUNE DI SANTU LUSSURGIU, STA ORGANIZZANDO UN'AZIONE DI SOLIDARIETA' NEI CONFRONTI DEI COMUNI COLPITI DURAMENTE DALL'ALLUVIONE. SI INVITANO TUTTE LE PERSONE CHE VOGLIONO PARTECIPARE ALL'AZIONE DI VOLONTARIATO, AD ISCRIVERSI PRESSO L'UFFICIO TECNICO DEL COMUNE, PER POI ESSERE COORDINATE ALL'AZIONE PRESSO I COMUNI PIU' BISOGNOSI.

INOLTRE, OCCORRONO DERRATE ALIMENTARI NON DEPERIBILI: pasta, riso, pelati, olio, latte, caffè, zucchero, biscotti, tonno, legumi in scatola, pane, acqua, piatti, bicchieri, posate, tovaglie e tovaglioli di carta.

LE PERSONE CHE INTENDONO PARTECIPARE ALLA RACCOLTA, POSSONO RECARSI PRESSO IL SALONE DEL DOPOLAVORO IN VIA TRIBUNA E CONSEGNARE I PRODOTTI AGLI ATTIVISTI DEL COMITATO ZONA FRANCA DI SANTU LUSSURGIU.",2.1 Raccolta beni::2.2 Mezzi di trasporto
155,raccolta beni a Cagliari,2013-11-20 10:35:00,92009,Cagliari,Cagliari,"Comitato Regionale sardo organizza, in collaborazione con altre volontarie, nella giornata di oggi 20 novembre, una raccolta alimentare URGENTE, di alimenti di prima necessità da inviare con i volontari in serata nelle zone più colpite. A partire dalle 9.00 presso la sede di Cagliari, sarà possibile portare alimenti di prima necessità e coperte.",2.1 Raccolta beni
153,Offriamo soluzioni di telecomunicazioni wireless aree isolate e remote,2013-11-20 10:25:00,90003,Alghero,Sassari,La Cooperativa Primo Principio (Alghero)offre servizi di connettività internet per aree rurali isolate mediante ponti radio. Gli interventi sono tuttavia subordinati a cooperazione di internet provider come tiscali o telecom,2.2 Mezzi di trasporto
152,Evacuazione quartieri a rischio,2013-11-20 10:30:00,95065,Terralba,Oristano,"Evacuazione dei quartieri che interessano le vie Rie Mogoro, Viale Sardegna, Piazza Libertà",3. EVACUAZIONI::6. NOTIZIE
151,RACCOLTA BENI DI PRIMA NECESSITA' A NUORO,2013-11-20 10:22:00,91051,Nuoro,Nuoro,"NUORO - RACCOLTA BENI DI PRIMA NECESSITA' 

Oggi, 20/11/2013 nella Sede",2.1 Raccolta beni
149,SANLURI - RACCOLTA BENI DI PRIMA NECESSITA',2013-11-20 10:09:00,106015,Sanluri,Medio Campidano,"Oggi 20/11/2013 dalle 15.30 associazione di SANLURI 1 raccoglierà beni di prima necessità per le popolazioni dei paesi sardi che hanno subito gravi danni dal violento nubifragio.

Il centro di raccolta sarà nei locali della parrocchia sopra le loggette comunali (ingresso dalle scale del retro della Parrocchia N.S. delle Grazie).

Potete portare: 
1) Abbigliamento invernale di ogni genere, uomo, donna bambino.
2) Indumenti intimi di ogni genere, uomo, donna, bambino.
3) Coperte e piumoni
4) Viveri a lunga scadenza (pasta, scatolette, latte in polvere, sugo, etc. etc.)
5) Prodotti igiene intima
6) Detersivi per pulizia casa e vestiario.
7) Giocattoli di piccole dimensioni, carta, matite, penne e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni""",2.1 Raccolta beni
147,Punto raccolta beni,2013-11-20 10:06:00,90025,Chiaramonti,Sassari,"A Chiaramonti si organizza presso il centro di aggregazione sociale un punto di raccolta beni di prima necessità.
a partire dal 20/11/2013 dalle ore 9,00 alle 12,30 e dalle 16,00 alle 21,00.",2.1 Raccolta beni
146,SESTU - RACCOLTA GENERI DI PRIMA NECESSITA',2013-11-20 09:51:00,92074,Sestu,Cagliari,"Sestu sta effettuando una raccolta di generi di prima necessita' da inviare nelle zone colpite dall'alluvione. Si possono portare alimenti a lunga scadenza, abbigliamento invernale per adulti e bambini, coperte, lenzuola e beni di prima necessita'",2.1 Raccolta beni
145,Centro raccolta capi pesanti per alluvionati,2013-11-20 09:57:00,107009,Iglesias,Carbonia-Iglesias,Oratorio Don Bosco S.Antioco (CI) raccolta capi pesanti per alluvionati. Da giovedì 21 a domenica 1 dicembre H. 10-11.30 e H.17-20,2.1 Raccolta beni
144,Raccolta beni prima necessità Nuoro,2013-11-20 09:55:00,91051,Nuoro,Nuoro,"Servono: coperte, scarpe, vestiario, scottex, carta igienica, pannolini, omogeneizzati, sale, biancheria, detersivi, detergenti per mani, torce, pile, batterie, generi alimentari non deperibili, frutta e verdura.
Si raccolgono anche: pale, stivali di gomma, scope, guanti, stoviglie di plastica.",2.1 Raccolta beni
143,Arzana. RACCOLTA E CENSIMENTO BENI DI PRIMA NECESSITA',2013-11-20 09:41:00,105001,Arzana,Ogliastra,ARZANA PRESSO Sede pressi Municipio ogni giorno dalle 19:00 alle 22:00 RACCOLTA E CENSIMENTO BENI DI PRIMA NECESSITA' PER GLI SFOLLATI DELLA PROVINCIA DI OT,2.1 Raccolta beni
142,Raccolta a Carloforte,2013-11-20 00:16:00,107009,Iglesias,Carbonia-Iglesias,Il comune di Carloforte domani mattina 20 Novembre alle ore 9:00 presso la sede dell' ExMe in via XX Settembre allestisce un centro di raccolta beni di prima necessità da inviare alle zone alluvionate.,2.1 Raccolta beni
141,Alghero raccolta beni di prima necessita',2013-11-20 00:19:00,90003,Alghero,Sassari,"Apriremo un nuovo punto raccolta generi di prima necessità per gli alluvionati presso la sala messa gentilmente a disposizione dal dipartimento di Architettura. 
Abbiamo contattato la responsabile smistamento di Olbia che mi ha indicato di cosa hanno urgente bisogno: ABBIGLIAMENTO ESTERNO SOPRATUTTO INTIMO DONNA! UOMO E BAMBINO, PANNOLINI, ASSORBENTI, PALE, STIVALI, GUANTI, SCOPE, FARMACI, LENZUOLA, COPERTE, SCATOLONI DI CARTONE. 

Al momento non servono generi alimentari. 

Ci troverete li nel pomeriggio del 20 Novembre a partire dalle ore 16. 
Grazie in anticipo a tutti quelli che daranno il proprio contributo.",2.1 Raccolta beni
139,Raccolta beni di prima necessità.Comune Ploaghe,2013-11-19 23:52:00,90057,Ploaghe,Sassari,"Mercoledì 20 novembre alle ore 9.00 nei i locali della Casa Del Fanciullo a Ploaghe partirà la raccolta di beni di prima necessità: coperte, sacchi a pelo, abbigliamento, cibo a lunga conservazione (non in bottiglie di vetro), prodotti per l'infanzia, giochi per bambini e quanto altro ritenuto necessario. Partecipiamo!",2.1 Raccolta beni
137,Centro raccolta beni per alluvionati presso locali Ludoteca,2013-11-19 23:42:00,95019,Cuglieri,Oristano,"Centro raccolta beni per alluvionati aperto dalle ore 10, organizzato dal Comune di Cuglieri, Pro Loco e Associazioni Culturali cittadine 

COSA OCCORRE
1) Abbigliamento invernale di ogni genere, uomo, donna bambino.
2) Indumenti intimi di ogni genere, uomo, donna, bambino.
3) Coperte e piumoni
4) Viveri a lunga scadenza (pasta, scatolette, latte in polvere, sugo, etc. etc.)
5) Prodotti igiene intima
6) Detersivi per pulizia casa e vestiario.
7) Giocattoli di piccole dimensioni, carta, matite, penne e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni

IMPORTANTISSIMO:
SERVONO BENI IN BUONE CONDIZIONI",2.1 Raccolta beni
136,Mezzi pesanti e camion messi a disposizione da ditta di trasporti,2013-11-19 22:55:00,92074,Sestu,Cagliari,"Ditta di trasporti mette a sua disposizione i suoi camion (mezzi pesanti), per cercare di risolvere quest'emergenza venutasi a creare. Per qualsiasi info potete contattare al numero di servizio, oppure direttamente al titolare della ditta di trasporti",2.2 Mezzi di trasporto
134,Strada Interrotta Arzachena,2013-11-19 23:12:00,104004,Arzachena,Olbia-Tempio,"Strada interrotta Via Giordano a causa di una voragine nell'asfalto. 

Circonvallazione in direzione olbia interrotta dopo il distributore fiamma 2000 .",5. PROBLEMI AL TRAFFICO
133,"Raccolta vestiti, San Teodoro",2013-11-19 22:58:00,104023,San Teodoro,Olbia-Tempio,Presso la Chiesa nuova di San Teodoro raccolta di vestiti. Scarpe.  Grazie,2.1 Raccolta beni
132,"Centro raccolta beni per alluvionati, Oristano",2013-11-19 23:06:00,95038,Oristano,Oristano,"Coperte, vestiti e cibo. Stiamo cercando di aiutare come possiamo. Centro di raccolta in via Einaudi 27, ufficio la nuova Posta. 8:00-13:30/ 15:30-18:30. Tutto cui che raccoglieremo sarà portato prontamente ai centri in crisi. Grazie a tutti!!!",2.1 Raccolta beni
127,Raccolta beni presso l'ExQ Sassari,2013-11-19 22:05:00,90064,Sassari,Sassari,"RACCOLTA DI QUALUNQUE COSA SIA UTILE:
COSA OCCORRE:
1) Abbigliamento invernale di ogni genere, uomo, donna bambino.
2) Indumenti intimi di ogni genere, uomo, donna, bambino.
3) Coperte e piumoni
4) Viveri a lunga scadenza (pasta, scatolette, latte in polvere, sugo, etc. etc.)
5) Prodotti igiene intima
6) Detersivi per pulizia casa e vestiario.
7) Giocattoli di piccole dimensioni, carta, matite, penne e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni.",2.1 Raccolta beni
126,Raccolta beni a Cossoine,2013-11-19 21:50:00,90027,Cossoine,Sassari,"La Proloco  di Cossoine organizza un punto di raccolta, presso la CASA PARROCCHIALE (davanti alla chiesa di Santa Chiara), destinato alle persone colpite dall'alluvione.
Basta veramente poco per dare un piccolo contributo con beni di prima necessità come:
brande, coperte, materassi, sacchi a pelo, asciugamani, thermos 
indumenti caldi per uomo, donna e bambini 
prodotti per l'igiene (assorbenti, cotone, shampoo, bagnoschiuma, dentifricio, spazzolino, ecc) 
prodotti per la casa 
cibo a lunga conservazione e acqua 
piatti, bicchieri, posate, tovaglie e tovaglioli di carta e quant'altro possiate dare.

Il tutto verrà consegnato alle associazioni incaricate che si occuperanno del trasporto finale verso i paesi colpiti.

La raccolta si effettuerà a partire da mercoledì 20 a giovedì 21, nei seguenti orari: dalle 14:00 alle 20:00",2.1 Raccolta beni
125,70 posti letto a Porto Cervo,2013-11-19 21:48:00,104004,Arzachena,Olbia-Tempio,HOTEL  DI PORTO CERVO METTE A DISPOSIZIONE 70 POSTI LETTO.,2.3 Posti letto
123,10 posti letto Guspini,2013-11-19 21:41:00,106008,Guspini,Medio Campidano,"B&B  Guspini, Medio Campidano
10 posti letto disponibili",2.3 Posti letto
122,Raccolta beni PORTO TORRES,2013-11-19 21:22:00,90058,Porto Torres,Sassari,PORTO TORRES: Centro Sociale Occupato Autogestito PANGEA (ex-bocciodromo) via...dalle 9 alle 20 domani,2.1 Raccolta beni
121,Richiesta beni a CODRONGIANOS,2013-11-19 21:21:00,90026,Codrongianos,Sassari,"""Appello a tutti i cittadini di Codrongianos e dintorni""
Chi volesse contribuire alla raccolta per la popolazione di Olbia, stiamo raccogliendo, in collaborazione con Sassari, beni di prima necessità al Centro Sociale di Codrongianos (fronte Comune) dalle ore 9.00 alle 20.00. Ecco cosa serve: stivali e anfibi, coperte, abbigliamento (compreso quello intimo e in particolare per bambini), penne, matite, quaderni, giochi, alimenti a lunga conservazione, saponi e detersivi (per l'igiene personale, per l'abbigliamento e per le pulizie), disponibilità e mezzi di trasporto (camion, furgoni..)",2.1 Raccolta beni
120,"Pizzeria Assemini, raccolta di beni da donare",2013-11-19 21:20:00,92003,Assemini,Cagliari,"Pizzeria ad ASSEMINI abbiamo organizzato una RACCOLTA per le popolazioni colpite dall'alluvione di :
1) Abbigliamento invernale di ogni genere, uomo, donna bambino.
2) Indumenti intimi di ogni genere, uomo, donna, bambino.
3) Coperte e piumoni
4) Viveri a lunga scadenza (pasta, scatolette, latte in polvere, sugo, etc. etc.)
5) Prodotti igiene intima
6) Detersivi per pulizia casa e vestiario.
7) Giocattoli di piccole dimensioni, carta, matite, penne e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni",2.1 Raccolta beni
119,caritas CAGLIARI,2013-11-19 21:20:00,92009,Cagliari,Cagliari,"ASSOCIAZIONE NAZIONALE DI CAGLIARI, CI SI OCCUPA DELLA RACCOLTA DI BENI DA DONARE ALLE POPOLAZIONI COLPITE:

La lista dei beni che servono è la seguente: 
COSA OCCORRE
1) Abbigliamento invernale di ogni genere, uomo, donna bambino.
2) Indumenti intimi di ogni genere, uomo, donna, bambino.
3) Coperte e piumoni
4) Viveri a lunga scadenza (pasta, scatolette, latte in polvere, sugo, etc. etc.)
5) Prodotti igiene intima
6) Detersivi per pulizia casa e vestiario.
7) Giocattoli di piccole dimensioni, carta, matite, penne e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni",2.1 Raccolta beni
117,Disponibilità mezzi di trasporto,2013-11-19 21:19:00,92009,Cagliari,Cagliari,"Ditta di mezzi di trasporto mette a sua disposizione i suoi camion (mezzi pesanti), per cercare di risolvere quest'emergenza venutasi a creare.",2.2 Mezzi di trasporto
116,RIchiesta aiuto per madre con figlia,2013-11-19 21:18:00,90064,Sassari,Sassari,"Aiutiamo la mia amica Giusy e la sua famiglia. Abbiamo fatto il corso preparto insieme e il suo bimbo ha l'età di Carola. Non hanno più niente, l'acqua si è portata via tutto. Io sono a Sassari ora e posso raccogliere un po' di cose da portarle. Facciamole avere tutto quello che potete donare per un bimbo di 20 mesi.",2.1 Raccolta beni
115,4 carichi di indumenti pronti a partire MEANA SARDO,2013-11-19 21:17:00,91047,Meana Sardo,Nuoro,"UNA MIA CARISSIMA AMICA HA RACCOLTO 4 CARICHI DI INDUMENTI A MEANA SARDO.TUTTA LA POPOLAZIONE HA VOLUTO DARE IL PROPRIO CONTRIBUTO.

SERVE UN CAMIONCINO PER RECUPERARE LE COSE.CHI DISPONE DI UN FURGONCINO MI CONTATTI  PER ORGANIZZARE IL VIAGGIO.SONO COSE CHE SERVONO URGENTEMENTE AGLI SFOLLATI.AIUTIAMOLI!!",2.1 Raccolta beni
114,Raccolta beni SENNORI,2013-11-19 21:17:00,90067,Sennori,Sassari,"SENNORI SI MOBILITA: Da domattina alle ore 9,00 fino alle ore 20,00 avrà luogo la raccolta di beni di prima necessità per la popolazione sarda investita dall'alluvione.. il Punto di Raccolta è il Centro Turistico .

Saremo mobilitati nella raccolta di qualsiasi cosa sia utile alla causa: Coperte giubbotti vestiario pesante per adulti e bambini prodotti per l'igiene, assorbenti, pannolini, cotone giocattoli alimenti non deperibili... IMPORTANTISSIMO: SERVONO BENI IN BUONE CONDIZIONI",2.1 Raccolta beni
113,"Offerta coperte, cappotti, pantaloni. Olbia",2013-11-19 21:15:00,104017,Olbia,Olbia-Tempio,"Abbiamo coperte, cappotti, pantaloni... 
Tutto ciò che può servire per ripararvi dal freddo... Potete recarvi qui alla Sacra Famiglia per prenderli o per portarli a chi ne ha bisogno",2.1 Raccolta beni
112,"Associazione Internazionale di intervento, raccoglie beni a Nuoro",2013-11-19 21:14:00,91051,Nuoro,Nuoro,"Associazione Internazionale, Comitato Provinciale di Nuoro si sta mobilitando per prestare soccorso alle persone sfollate in seguito all'alluvione.

Servono: brande, coperte, materassi, sacchi a pelo, asciugamani, thermos.
Alimenti: pasta, riso, pelati, olio, latte, caffè, zucchero, biscotti, tonno, legumi in scatola, pane carasau, acqua, piatti, bicchieri, posate, tovaglie e tovaglioli di carta.


Per donazioni:
Conto corrente intestato a Comitato Provinciale...",2.1 Raccolta beni::2.4 Cibo e pasti
110,Raccolta coperte e altri beni a Ozieri,2013-11-19 21:12:00,90052,Ozieri,Sassari,"Associazione di Ozieri, in collaborazione con associazione di Tempio, sta raccogliendo coperte, lenzuola e materassi. Per il momento necessitano di questo.",4. RIFERIMENTI DI SOCCORSO
111,"Proposta centro di raccolta, Bar Cagliari",2013-11-19 21:14:00,92009,Cagliari,Cagliari,Bar a Cagliari si propone come centro di raccolta per vestiario o tutto quello che vorrete mandare nelle zone alluvionate.,2.1 Raccolta beni
109,Raccolta beni VALLEDORIA,2013-11-19 21:13:00,90079,Valledoria,Sassari,"LA SEDE dell'Associazione nazionale... DI VALLEDORIA (SS) HA ORGANIZZATO UNA RACCOLTA DI AIUTI DA INVIARE ALLE ZONE DISASTRATE.
SERVONO ABITI,(POSSIBILMENTE NON UTILIZZATI) 
E CIBO A LUNGA SCADENZA:TONNO,LATTE,PASTA,PASSATO DI POMODORO,O PELATI.
TUTTO QUELLO CHE AVETE LA POSSIBILITÀ DI DARE.
POTETE PORTARE TUTTO ALLA SEDE di Valledoria",2.1 Raccolta beni
108,"Olbia, disposizione cibo e indumenti",2013-11-19 21:12:00,104017,Olbia,Olbia-Tempio,Olbia: presso chiesa sacra famiglia a disposizione cibo e indumenti sia per adulti che per bambini,2.4 Cibo e pasti::2.6 Altro utile ai soccorsi
107,Raccolta beni SASSARI EX Q,2013-11-19 21:12:00,90064,Sassari,Sassari,"""SASSARI 
Domattina dall'Ex Questura vicino ai giardini pubblici partiranno un po' di furgoni per Olbia. 
Serve qualunque cosa: coperte, giubbotti, vestiario pesante per adulti e bambini. Servono prodotti per l'igiene, assorbenti, cotone e alimenti non deperibili. Ci sono molti sfollati in particolare nella zona di Olbia.",2.1 Raccolta beni
105,Raccolta beni siniscola,2013-11-19 21:11:00,91085,Siniscola,Nuoro,"IL GRUPPO SCOUT DI SINISCOLA ATTIVA RACCOLTA VIVERI, VESTIARIO, BRANDINE, COPERTE, MA ANCHE MATERIALE DIDATTICO PRESSO I LOCALI DEL CENTRO GIOVANILE OGGI DALLE 16 ALLE 21  DOMANI DALLE 9 ALLE 12.30 E DALLE 15 ALLE 21.",2.1 Raccolta beni
104,Raccolta beni SASSARI,2013-11-19 21:11:00,90064,Sassari,Sassari,"Associazione di Sassari da una mano all'Ex-Q con la raccolta a favore degli alluvionati di tutta la Sardegna. Servono coperte, vestiti, ed alimenti a lunga conservazione. Niente soldi e niente medicinali!  Provvederemo noi a consegnare tutto all'Ex-Q. Grazie a chiunque voglia collaborare!",2.4 Cibo e pasti
103,Raccolta coperte NUORO,2013-11-19 21:10:00,91051,Nuoro,Nuoro,"EMERGENZA ALLUVIONE. Per aiutare concretamente le famiglie colpite dall'alluvione occorrono URGENTEMENTE coperte.
Dalle 19 alle 21 la sede Scout del Gruppo Nuoro 2 in via Trento (Chiesa S. Giuseppe) resterà aperta per la raccolta. Chiunque voglia dare una mano può dare il suo contributo portando quel che può.
Fate girare e diffondete. Grazie per la collaborazione, la Comunità Capi NU2.",2. OFFERTA  DI AIUTO
102,Raccolta beni primari castelsardo,2013-11-19 21:09:00,90023,Castelsardo,Sassari,"CASTELSARDO: Raccolta di beni primari presso la PRO-LOCO PIAZZA LA PIANEDDA.... Allestiremo una zona -raccolta x un paio di giorni dopo di che tutti i beni verranno trasferiti a Olbia..... Ciò che serve:
Alimenti a lunga conservazione. (latte,pasta,tonno ecc)
Coperte,piumini,abbigliamento pesante x donne uomini e bambini
Penarelli, quaderni ,piccoli giochi x i più piccini
pannolini salviette... Insomma tutto ciò ke puo essere utile..",2. OFFERTA  DI AIUTO
101,"Raccolta coperte, cibo a lunga conservazione, scatole",2013-11-19 21:09:00,90003,Alghero,Sassari,"ALGHERO: presso SPAZIO SENZA GLUTINE dalle 17.00 ALLE 20.00 di stasera, via Pascoli 43 si raccolgono coperte, cibo a lunga conservazione, scatole. Il tutto verrà portato all'ex questura a Sassari domani mattina.",2. OFFERTA  DI AIUTO
100,Raccoltà beni prima necessità,2013-11-19 21:08:00,90064,Sassari,Sassari,"SASSARI: Chiunque disponga di beni di prima necessità, vestiti pesanti, scarpe, coperte, cibi a lunga conservazione, scatole e buona volontà per dare una mano porti tutto alla Croce Rossa di Corso Vico 17 o al centro di raccolta organizzato all'ExQ di Corso Angioy 1. A partire dalle 16 anche in Via La Malfa 22 e dalle 17 alle 20 in Via Fermi 20 (Associazione Mariele Ventre)",2. OFFERTA  DI AIUTO
99,Raccolta beni nelle sedi della Protezione civile di Cagliari,2013-11-19 20:50:00,92009,Cagliari,Cagliari,"NELLE SEDI DELLA PROTEZIONE CIVILE DI CAGLIARI, CI SI OCCUPA DELLA RACCOLTA DI BENI DA DONARE ALLE POPOLAZIONI COLPITE:

In Via Galvani e Viale Marconi a Cagliari.

La lista dei beni che servono è la seguente:
COSA OCCORRE
1) Abbigliamento invernale di ogni genere, uomo, donna bambino.
2) Indumenti intimi di ogni genere, uomo, donna, bambino.
3) Coperte e piumoni
4) Viveri a lunga scadenza (pasta, scatolette, latte in polvere, sugo, etc. etc.)
5) Prodotti igiene intima
6) Detersivi per pulizia casa e vestiario.
7) Giocattoli di piccole dimensioni, carta, matite, penne e tutto ciò che rende meno traumatica la vita dei bambini in questi giorni

Come raggiungerci: http://www.comune.cagliari.it/portale/it/protezione_civile.page",2. OFFERTA  DI AIUTO::4. RIFERIMENTI DI SOCCORSO
97,Raccolta beni prima necessità,2013-11-19 20:54:00,95038,Oristano,Oristano,"L'associazione ...di Oristano esprime tutta la sua solidarietà alle vittime e agli sfollati di questa tragica alluvione che sta devastando la nostra isola. Abbiamo convocato un’assemblea straordinaria e abbiamo deciso di raccogliere vestiario e beni di prima necessità per tutte le persone colpite da questa tragedia. 

Attiveremo tre punti di raccolta ad Oristano, presso... Saremo presenti negli istituti superiori la mattina sino al primo pomeriggio e dalle ore 16 alle 20 presso ...
Ritireremo tutti i beni di prima necessità (cibo, coperte, abiti, e ogni altro strumento d'aiuto). Tutto ciò che verrà raccolto sarà consegnati presso le località colpite dal maltempo direttamente dai volontari che partono ogni giorno da Oristano. 

Ci troviamo abbastanza impotenti davanti ad un disastro tale, ma pensiamo che nel nostro piccolo possiamo dare un grande aiuto a tutti gli sfollati che ora si ritrovano senza niente. Alcuni ragazzi hanno già invitato la domanda per partecipare come volontari nelle zone più disastrate.",2.1 Raccolta beni
96,10 posti Guspini,2013-11-19 20:49:00,106008,Guspini,Medio Campidano,"Salve,
Offriamo disponibilità di alloggio per 10 posti letto totali
a Guspini, Medio Campidano.
presso BnB 

Grazie per la disponibilità",2.3 Posti letto
91,"B& B, 4 posti letto Gonnoscodina",2013-11-19 20:46:00,95022,Gonnoscodina,Oristano,"Gonnoscodina- Per chiunque non abbia un letto comodo dove dormire,la casa dispone di 2 camere da letto composte da 2 letti ciascuno",2.3 Posti letto
90,1 posto Torralba. Casa di riposo,2013-11-19 20:45:00,90073,Torralba,Sassari,Casa di riposo a Torralba (SS) mette a disposizione gratuitamente l'unico posto libero che ha attualmente. Per info,2.3 Posti letto
89,"Hotel tramatza, 10-12 posti letto",2013-11-19 20:45:00,95066,Tramatza,Oristano,"S'informa che l'Hotel ristorante a Tramatza offre la disponibilità di 10/12 camere da letto per sfollati, chi avesse bisogno può mettersi in contatto con noi",2.3 Posti letto
88,Sassari offresi 4 stanze,2013-11-19 20:44:00,90064,Sassari,Sassari,"Agriturismo
Noi siamo a sassari abbiamo 4 stanze con 10 posti letto siamo un po lontani ma diamo ugualmente la nostra disponibilita' se c e qualcuno che ha bisogno ci contatti",2.3 Posti letto
86,5 posti letto Castelsardo,2013-11-19 20:44:00,90023,Castelsardo,Sassari,"Ciao, mia mamma ha un b&b a Castelsardo con 5 posti letto che mettiamo a disposizione per le persone che hanno subito questa tragedia. Per contattare.",2.3 Posti letto
72,"Bed and Breakfast, posti letto",2013-11-19 20:33:00,104007,Bortigiadas,Olbia-Tempio,"Siamo in Gallura ma lontano da Olbia e anche un po' isolati in questo periodo, ma siamo a disposizione per chiunque abbia bisogno..un abbraccio a tutti..",2.3 Posti letto
71,Hotel Porto Cervo,2013-11-19 20:32:00,104004,Arzachena,Olbia-Tempio,Mettiamo A DISPOSIZIONE 70 POSTI LETTO.,2.3 Posti letto
70,Hotel Olbia,2013-11-19 20:32:00,104017,Olbia,Olbia-Tempio,PER CHI AVESSE BISOGNO DI UN POSTO DOVE POTER DORMIRE ... Stiamo mettendo a disposizione le camere del nostro albergo per tutti coloro che avessero bisogno.,2.3 Posti letto
69,HOTEL ORISTANO,2013-11-19 20:31:00,95038,Oristano,Oristano,"AVVISO IMPORTANTE! HOTEL ORISTANO
la direzione dell'albergo mette a disposizione le stanze e i servizi della struttura per qualsiasi emergenza,",2.3 Posti letto
65,Camper gratuiti . San Teodoro,2013-11-19 20:03:00,104023,San Teodoro,Olbia-Tempio,"Agenzia di noleggio camper
mettiamo a disposizione i nostri camper. Chi avesse bisogno non esiti a contattarci. I camper hanno bagno e riscaldamento. Possiamo dare asciugamani e coperte.",2.2 Mezzi di trasporto::2.3 Posti letto
